ClientId,Period,PlanId,PlanName,FormularyId,FormularyName,ControllerId,ControllerName,Channel,PlanType,PBMId,PBMName
13104,202112,69609,Molina Healthcare of UT HMO HIX ,63849,Molina Healthcare of Utah HIX,6149,"Molina Health Care, Inc.",Health Exchange,HMO-HIX,884,CVS Caremark RX
13104,202112,69613,CDPHP Formulary 5 - HMO,63872,CDPHP Formulary 5,7424,"Capital District Physicians Health Plan, Inc.",Commercial,HMO,884,CVS Caremark RX
13104,202112,69614,Medimpact Perform High,63832,MedImpact MedPerform High,60208,"MedImpact Healthcare Systems, Inc.",Commercial,PBM Offering,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,69615,Medimpact Perform Medium,63830,MedImpact MedPerform Medium,60208,"MedImpact Healthcare Systems, Inc.",Commercial,PBM Offering,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,69616,Medimpact Perform Low,63833,MedImpact MedPerform Low,60208,"MedImpact Healthcare Systems, Inc.",Commercial,PBM Offering,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,69617,Medimpact Portfolio Low,63831,MedImpact Portfolio Low,60208,"MedImpact Healthcare Systems, Inc.",Commercial,PBM Offering,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,69623,Blue Cross Blue Shield of Wyoming NetResults PPO,63863,Blue Cross Blue Shield of Wyoming NetResults,60577,Blue Cross Blue Shield Wyoming,Commercial,PPO,60243,Prime Therapeutics
13104,202112,69624,Florida Health Care Plan POS,60359,Florida Health Care Plan,66456,Florida Health Care Plans,Commercial,POS,889,OptumRx
13104,202112,69625,CommunityCare Oklahoma POS,60114,Community Care OK,3335,"Community Care, Inc.",Commercial,POS,884,CVS Caremark RX
13104,202112,69626,Tufts Health Plan Massachusetts 4-Tier PPO,63864,Tufts Health Plan  MA 4 Tier,7467,Tufts Health Plan Corp.,Commercial,PPO,884,CVS Caremark RX
13104,202112,69627,Tufts Health Plan Massachusetts 4-Tier HMO,63864,Tufts Health Plan  MA 4 Tier,7467,Tufts Health Plan Corp.,Commercial,HMO,884,CVS Caremark RX
13104,202112,69628,Dean Health Plan PPO Four Tier,63866,Dean Health Plan Select 4 Tier,69678,SSM Health Dean Medical Group,Commercial,PPO,60242,Navitus Health Solutions PBM
13104,202112,69629,Dean Health Plan HMO Four Tier,63866,Dean Health Plan Select 4 Tier,69678,SSM Health Dean Medical Group,Commercial,HMO,60242,Navitus Health Solutions PBM
13104,202112,69630,TrueHealth HMO,63867,TrueHealth Formulary,69632,True Health New Mexico,Commercial,HMO,884,CVS Caremark RX
13104,202112,69631,TrueHealth PPO,63867,TrueHealth Formulary,69632,True Health New Mexico,Commercial,PPO,884,CVS Caremark RX
13104,202112,69633,Arkansas Blue Cross Blue Shield Essential Complete PPO,63868,Arkansas BCBS Essential Complete Formulary,3755,Arkansas Blue Cross Blue Shield,Commercial,PPO,884,CVS Caremark RX
13104,202112,69634,Arkansas Blue Cross Blue Shield Essential Complete POS,63868,Arkansas BCBS Essential Complete Formulary,3755,Arkansas Blue Cross Blue Shield,Commercial,POS,884,CVS Caremark RX
13104,202112,69637,Tufts Health Plan Rhode Island 4-Tier HMO,63865,Tufts Health Plan Rhode Island 4-Tier,7467,Tufts Health Plan Corp.,Commercial,HMO,884,CVS Caremark RX
13104,202112,69639,Anthem Blue Cross Blue Shield of Maine HMO-HIX,63874,Anthem BlueCross BlueShield HIX ME,3181,"Anthem, Inc.",Health Exchange,HMO-HIX,69652,IngenioRx
13104,202112,69643,Anthem Blue Cross Blue Shield of Ohio HMO-HIX,63875,Anthem BlueCross BlueShield HIX OH,3181,"Anthem, Inc.",Health Exchange,HMO-HIX,69652,IngenioRx
13104,202112,69645,Oscar MI PPO-HIX,63861,Oscar MI HIX,63146,Oscar Insurance,Health Exchange,PPO-HIX,884,CVS Caremark RX
13104,202112,69646,Quartz Health Solutions Choice IL HIX,62038,Quartz Health Solutions Standard Choice Four Tier,68389,Quartz Health Solutions,Health Exchange,HMO-HIX,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,69647,Quartz Health Solutions IL HIX,59976,Quartz Health Solutions Standard Four Tier,68389,Quartz Health Solutions,Health Exchange,HMO-HIX,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,69649,Oscar OH HMO HIX,63615,Oscar OH HIX,63146,Oscar Insurance,Health Exchange,HMO-HIX,884,CVS Caremark RX
13104,202112,69650,SummaCare Health Plan HMO HIX,61140,SummaCare HIX OH,7485,"SummaCare, Inc.",Health Exchange,HMO-HIX,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,69654,Anthem Blue Cross Select HMO FEHBP,60565,Anthem National Four Tier,3181,"Anthem, Inc.",Commercial,Other Insurer,69652,IngenioRx
13104,202112,69655,Anthem Blue Open Access POS FEHBP,62096,Anthem Essential 4 Tier,3181,"Anthem, Inc.",Commercial,Other Insurer,69652,IngenioRx
13104,202112,69656,Anthem BlueAdvantage HMO on the Pathway HMO Network FEHBP,62096,Anthem Essential 4 Tier,3181,"Anthem, Inc.",Commercial,Other Insurer,69652,IngenioRx
13104,202112,69657,Blue Shield of California Access+ HMO,60547,Blue Shield of California Plus Formulary,7521,Blue Shield of California,Commercial,Other Insurer,884,CVS Caremark RX
13104,202112,69659,Humana Health Benefit Plan of Louisiana FEHBP,64167,Humana Rx5,3169,"Humana, Inc.",Commercial,Other Insurer,66445,Humana PBM
13104,202112,69660,Humana Health Plan of Ohio FEHBP,64167,Humana Rx5,3169,"Humana, Inc.",Commercial,Other Insurer,66445,Humana PBM
13104,202112,69661,Kaiser Foundation Health Plan Mid-Atlantic FEHBP,60339,Kaiser Permanente Mid-Atlantic,3171,"Kaiser Foundation Health Plans, Inc.",Commercial,Other Insurer,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,69662,UnitedHealthcare Choice Open Access FEHBP,63885,UnitedHealthcare FEHBP Advantage Formulary,3180,"UnitedHealth Group, Inc.",Commercial,Other Insurer,889,OptumRx
13104,202112,69663,UnitedHealthcare Choice HDHP FEHBP,63885,UnitedHealthcare FEHBP Advantage Formulary,3180,"UnitedHealth Group, Inc.",Commercial,Other Insurer,889,OptumRx
13104,202112,69665,PriorityHealth FEHBP,59911,Priority Health Michigan Commercial Formulary,69677,Spectrum Health System,Commercial,Other Insurer,7504,Express Scripts PBM
13104,202112,69666,Scott and White Health Plan FEHBP,63813,SWHP Group Value,7497,Baylor Scott & White Health Plan,Commercial,Other Insurer,889,OptumRx
13104,202112,69680,BCBS of Louisiana 2-Tier PPO,61361,BCBS of Louisiana 2 Tier,17163,BlueCross BlueShield of Louisiana,Commercial,PPO,7504,Express Scripts PBM
13104,202112,69681,BCBS of Louisiana 3 -Tier PPO,63877,BCBS of Louisiana 3 Tier,17163,BlueCross BlueShield of Louisiana,Commercial,PPO,7504,Express Scripts PBM
13104,202112,69682,BCBS of Louisiana 3 -Tier POS,63877,BCBS of Louisiana 3 Tier,17163,BlueCross BlueShield of Louisiana,Commercial,POS,7504,Express Scripts PBM
13104,202112,69683,BCBS of Louisiana 3 -Tier HMO,63877,BCBS of Louisiana 3 Tier,17163,BlueCross BlueShield of Louisiana,Commercial,HMO,7504,Express Scripts PBM
13104,202112,69684,BCBS of Louisiana 5 -Tier PPO,63879,BCBS of Louisiana 5 Tier,17163,BlueCross BlueShield of Louisiana,Commercial,PPO,7504,Express Scripts PBM
13104,202112,69685,BCBS of Louisiana 5 -Tier POS,63879,BCBS of Louisiana 5 Tier,17163,BlueCross BlueShield of Louisiana,Commercial,POS,7504,Express Scripts PBM
13104,202112,69686,BCBS of Louisiana 5 -Tier HMO,63879,BCBS of Louisiana 5 Tier,17163,BlueCross BlueShield of Louisiana,Commercial,HMO,7504,Express Scripts PBM
13104,202112,69687,BCBS of Louisiana 2-Tier HMO,61361,BCBS of Louisiana 2 Tier,17163,BlueCross BlueShield of Louisiana,Commercial,HMO,7504,Express Scripts PBM
13104,202112,69688,BCBS of Louisiana 4-Tier HMO,61343,BCBS of Louisiana 4 Tier,17163,BlueCross BlueShield of Louisiana,Commercial,HMO,7504,Express Scripts PBM
13104,202112,69689,SelectHealth RxSelect 5 Tier HMO,63880,SelectHealth RxSelect 5 Tier,3277,IHC Health Plans Corp,Commercial,HMO,65099,Scripius
13104,202112,69690,SelectHealth RxSelect 5 Tier POS,63880,SelectHealth RxSelect 5 Tier,3277,IHC Health Plans Corp,Commercial,POS,65099,Scripius
13104,202112,69694,"Bob Evans Restaurants, LLC",64120,OptumRx Premium Standard,889,OptumRx,Commercial,Employer,889,OptumRx
13104,202112,69696,Vistra Energy Corp.,63657,BCBS of Texas Basic 6 Tier,3309,Health Care Service Corporation,Commercial,Employer,60243,Prime Therapeutics
13104,202112,69697,Shelby County Schools,62021,Cigna Standard Three Tier,3164,Cigna Corporation,Commercial,Employer,7504,Express Scripts PBM
13104,202112,69699,City of Jacksonville,59432,Florida Blue Three Tier,69720,Florida Blue,Commercial,Employer,60243,Prime Therapeutics
13104,202112,69700,"Bayada Home Health Care, Inc.",61848,Aetna Premier Plus 5 Tier,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,69708,Aetna Standard HMO,63815,Aetna Standard,70777,CVS Health (Aetna),Commercial,HMO,884,CVS Caremark RX
13104,202112,69709,Aetna Standard POS,63815,Aetna Standard,70777,CVS Health (Aetna),Commercial,POS,884,CVS Caremark RX
13104,202112,69710,Aetna Standard PPO,63815,Aetna Standard,70777,CVS Health (Aetna),Commercial,PPO,884,CVS Caremark RX
13104,202112,69713,Iowa Total Care IA Healthlink,63889,Iowa Total Care Formulary,63615,State of Iowa,Managed Medicaid,HMO - Medicaid,6337,Envolve Pharmacy Solutions
13104,202112,69714,Iowa Total Care hawk-i,63889,Iowa Total Care Formulary,63615,State of Iowa,Managed Medicaid,HMO - Medicaid,6337,Envolve Pharmacy Solutions
13104,202112,69719,AmeriHealth Caritas New Hampshire,63897,AmeriHealth Caritas New Hampshire,63629,State of New Hampshire,Managed Medicaid,HMO - Medicaid,7237,PerformRx
13104,202112,69724,Paramount Elite- Preferred PPO,62267,Paramount Elite Standard Formulary,7413,"Paramount Health Care, Inc.",Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69725,Paramount Elite - Choice Medical & Drug,62267,Paramount Elite Standard Formulary,7413,"Paramount Health Care, Inc.",Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69726,Paramount Elite - Essential Medical & Drug,62267,Paramount Elite Standard Formulary,7413,"Paramount Health Care, Inc.",Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69727,BlueShield Freedom Plus,59107,HealthNow New York Medicare,5730,"HealthNow New York, Inc.",Medicare Part D,MA-PD,7504,Express Scripts PBM
13104,202112,69729,HealthPartners Journey Dash,59201,HealthPartners of Minnesota Medicare,5729,"HealthPartners, Inc.",Medicare Part D,MA-PD,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,69730,CDPHP Flex RX,59231,CDPHP Medicare Advantage,7424,"Capital District Physicians Health Plan, Inc.",Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69731,CDPHP Vital RX,59231,CDPHP Medicare Advantage,7424,"Capital District Physicians Health Plan, Inc.",Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69732,My Choice,59163,Alignment Health Plan Medicare,7636,Alignment Health Plan,Medicare Part D,MA-PD,60243,Prime Therapeutics
13104,202112,69733,Sutter Advantage,59163,Alignment Health Plan Medicare,7636,Alignment Health Plan,Medicare Part D,MA-PD,60243,Prime Therapeutics
13104,202112,69734,DrValue,63691,Doctors HealthCare Plans,69171,Doctors HealthCare Plans Inc,Medicare Part D,MA-PD,2596,Magellan Rx Management
13104,202112,69735,WVU Medicine - The Health Plan SecureCare,64443,The Health Plan SecureCare and SecureChoice,7464,"The Health Plan of the Upper Ohio Valley, Inc.",Medicare Part D,MA-PD,7504,Express Scripts PBM
13104,202112,69736,Harvard Pilgrim Stride Choice Rx,61225,Harvard Pilgrim Health Care Stride,3343,"Harvard Pilgrim Healthcare, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,69737,Devoted Health Essentials Broward,63775,Devoted Health,69180,Devoted Health,Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69739,Devoted Health Essentials Greater Tampa Bay,63775,Devoted Health,69180,Devoted Health,Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69740,Devoted Health Essentials Miami-Dade,63775,Devoted Health,69180,Devoted Health,Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69741,Devoted Health Essentials Palm Beach,63775,Devoted Health,69180,Devoted Health,Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69742,MediGold True Advantage,59112,MediGold,7506,"Mt. Carmel Health Plan, Inc.",Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69743,BlueJourney,59334,BlueMedicare Advantage,18103,"Blue Cross Blue Shield of Arizona, Inc.",Medicare Part D,MA-PD,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,69744,MedMutual Advantage Secure,61976,MedMutual Advantage,3356,Medical Mutual of Ohio Corporation,Medicare Part D,MA-PD,7504,Express Scripts PBM
13104,202112,69749,HealthMate for Medicare,59237,BlueCHiP for Medicare BCBS Rhode Island,7511,"Blue Cross Blue Shield of Rhode Island, Inc.",Medicare Part D,MA-PD,60243,Prime Therapeutics
13104,202112,69750,Johns Hopkins Advantage MD Premier,61952,Johns Hopkins Advantage MD PPO,65934,Johns Hopkins HealthCare LLC,Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69751,Blue Medicare Choice (HMO),63979,BCBS NC Blue Medicare Choice,5727,Blue Cross Blue Shield of North Carolina,Medicare Part D,MA-PD,60243,Prime Therapeutics
13104,202112,69752,Blue Cross Blue Shield Nebraska MA Access,62234,"BCBS Nebraska Medicare Advantage Core, Access and Choice",63653,Blue Cross and Blue Shield of Nebraska,Medicare Part D,MA-PD,60243,Prime Therapeutics
13104,202112,69753,Premera Blue Cross Medicare Advantage Core Plus ,61251,Premera Blue Cross Medicare Advantage,5802,"Premera, Inc.",Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69754,Fallon Medicare Plus Central Blue HMO,60332,Fallon Senior Plan,7459,"Fallon Community Health Plan, Inc.",Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69755,Fallon Medicare Plus Central Green HMO,60332,Fallon Senior Plan,7459,"Fallon Community Health Plan, Inc.",Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69756,Fallon Medicare Plus Central Orange HMO,60332,Fallon Senior Plan,7459,"Fallon Community Health Plan, Inc.",Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69757,SummaCare Medicare Garnet,59350,"SummaCare Medicare Topaz, Ruby, Sapphire and Emerald",7485,"SummaCare, Inc.",Medicare Part D,MA-PD,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,69759,Blue Medicare Advantage,63983,BCBS of Kansas Blue Medicare Advantage,60568,Blue Cross and Blue Shield of Kansas,Medicare Part D,MA-PD,60243,Prime Therapeutics
13104,202112,69760,Blue Medicare Advantage Comprehensive,63983,BCBS of Kansas Blue Medicare Advantage,60568,Blue Cross and Blue Shield of Kansas,Medicare Part D,MA-PD,60243,Prime Therapeutics
13104,202112,69761,Independent Health's Encompass 65 Element,59338,Independent Health Medicare Advantage,7387,"Independent Health Association, Inc.",Medicare Part D,MA-PD,61916,Pharmacy Benefit Dimensions PBM
13104,202112,69762,Independent Health's Medicare Passport Prime,59338,Independent Health Medicare Advantage,7387,"Independent Health Association, Inc.",Medicare Part D,MA-PD,61916,Pharmacy Benefit Dimensions PBM
13104,202112,69765,PriorityMedicare D-SNP,64395,Priority Health Medicare - SNP,69677,Spectrum Health System,Medicare Part D,MA-PD,7504,Express Scripts PBM
13104,202112,69766,PriorityMedicare Edge,59329,Priority Health Medicare,69677,Spectrum Health System,Medicare Part D,MA-PD,7504,Express Scripts PBM
13104,202112,69767,Vantage BASIC AR,63910,Vantage Medicare Plans AR,5696,Vantage Health Corporation,Medicare Part D,MA-PD,60242,Navitus Health Solutions PBM
13104,202112,69768,Vantage TRADITIONAL PLUS AR,63910,Vantage Medicare Plans AR,5696,Vantage Health Corporation,Medicare Part D,MA-PD,60242,Navitus Health Solutions PBM
13104,202112,69769,FirstMedicare Direct PPO Premier,63516,FirstMedicare Direct PPO,70783,The Carle Foundation,Medicare Part D,MA-PD,889,OptumRx
13104,202112,69770,AllCare Advantage Focus Rx,59374,AllCare Advantage Gold Plus Rx and Focus Rx,68490,"AllCare Health, Inc.",Medicare Part D,MA-PD,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,69772,Allwell Medicare Essentials I HMO,63508,"Allwell Dual Essentials, Dual Harmony, Harmony, Essentials I, Complement, Nurture",5702,Centene Corporation,Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69777,Providence Medicare Bridge 1 + RX,63904,Providence Medicare Advantage,7437,Providence Health System,Medicare Part D,MA-PD,66417,Providence Health Plan PBM
13104,202112,69778,Providence Medicare Bridge 2 + RX,63904,Providence Medicare Advantage,7437,Providence Health System,Medicare Part D,MA-PD,66417,Providence Health Plan PBM
13104,202112,69779,Providence Medicare Cottonwood + RX,63904,Providence Medicare Advantage,7437,Providence Health System,Medicare Part D,MA-PD,66417,Providence Health Plan PBM
13104,202112,69780,Providence Medicare Pine + RX,63904,Providence Medicare Advantage,7437,Providence Health System,Medicare Part D,MA-PD,66417,Providence Health Plan PBM
13104,202112,69781,Health Net Violet 4 PPO,61123,"Health Net Gold Select, Healthy Heart, Jade, Ruby, Ruby Select, Sapphire, Violet",5702,Centene Corporation,Medicare Part D,MA-PD,884,CVS Caremark RX
13104,202112,69783,Bright Advantage Flex Choice,63540,Bright Health Advantage,66689,Bright Health,Medicare Part D,MA-PD,5997,Elixir PBM
13104,202112,69784,Medica Advantage Solution PartnerCare Focus (HMO I-SNP),59187,Medica Prime Solution and Advantage Solution,17790,Medica Health Plans,Medicare Part D,MA-PD,7504,Express Scripts PBM
13104,202112,69785,Medica Advantage Solution PartnerCare Premier (HMO I-SNP),59187,Medica Prime Solution and Advantage Solution,17790,Medica Health Plans,Medicare Part D,MA-PD,7504,Express Scripts PBM
13104,202112,69786,Medica Advantage Solution with CHI Health,59187,Medica Prime Solution and Advantage Solution,17790,Medica Health Plans,Medicare Part D,MA-PD,7504,Express Scripts PBM
13104,202112,69787,Kaiser Permanente Medicare Advantage Standard VA,59098,Kaiser Permanente Senior Advantage,3171,"Kaiser Foundation Health Plans, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,69788,Kaiser Permanente Medicare Advantage Value VA ,59098,Kaiser Permanente Senior Advantage,3171,"Kaiser Foundation Health Plans, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,69789,Kaiser Permanente Medicare Advantage High VA,59098,Kaiser Permanente Senior Advantage,3171,"Kaiser Foundation Health Plans, Inc.",Medicare Part D,MA-PD,889,OptumRx
13104,202112,69790,Blue Cross Medicare Advantage Dual Care Plus,61987,Blue Cross Medicare Advantage Dual Care,3309,Health Care Service Corporation,Medicare Part D,MA-PD,60243,Prime Therapeutics
